,ID,food_type,desc_text,cleaned
454,9913777,f,"Salad, Pasta, Yogurt Flavoured, Bolognese","['salad', 'pasta', 'yogurt', 'flavoured', 'bolognese']"
455,407214,b,Wine Red,"['wine', 'red']"
456,9390498,f,"Sushi Nori Roll Tuna, Tart, Cake","['sushi', 'roll', 'tuna', 'tart', 'cake']"
457,9593303,f,Cake,['cake']
458,2681140,f,"Black Bean Chilli, Salad, Cheese","['black bean', 'chilli', 'salad', 'cheese']"
459,4195331,b,Coffee White,"['coffee', 'white']"
460,145219,f,"Salad, Felafel, Vegetables","['salad', 'felafel', 'vegetable']"
461,3545183,f,"Rice Paper Roll, Soup Vegetable, Fish, Chocolate","['rice', 'paper', 'roll', 'soup', 'vegetable', 'fish', 'chocolate']"
462,4025210,b,Coffee Black,['coffee black']
463,1662374,f,"Cheese Blue, Soup Vegetable, Cheese, Bread Wholemeal, Quiche","['cheese', 'blue', 'soup', 'vegetable', 'cheese', 'bread', 'wholemeal', 'quiche']"
464,707024,b,Cocktail,['cocktail']
465,9474880,b,Cocktail,['cocktail']
466,5520232,f,"Soup Vegetable, Chocolate, Bread Wholemeal","['soup', 'vegetable', 'chocolate', 'bread', 'wholemeal']"
467,2027472,f,Chocolate,['chocolate']
468,7405889,b,Coffee White,"['coffee', 'white']"
469,7162464,f,"Soup Vegetable, Sour Cream","['soup', 'vegetable', 'sour cream']"
470,9878006,f,Cashew Nuts,['cashew nut']
471,9598126,f,"Cabbage, Cheese, Corn, Bread Wholemeal, Soup","['cabbage', 'cheese', 'corn', 'bread', 'wholemeal', 'soup']"
472,9524760,f,Chocolate,['chocolate']
473,2941550,b,Coffee White,"['coffee', 'white']"
474,4695811,f,"Mueslie, Yogurt Plain","['yogurt', 'plain']"
475,9220734,f,Banana,['banana']
476,1117894,f,"Soup Vegetable, Sour Cream, Bread Wholemeal","['soup', 'vegetable', 'sour cream', 'bread', 'wholemeal']"
477,2815626,b,Coffee Black,['coffee black']
478,5814287,f,Chocolate,['chocolate']
479,3839224,f,"Cashew Nuts, Cassoulet Sausage","['cashew nut', 'sausage']"
480,6363968,f,Sports Bar,"['sport', 'bar']"
481,366398,b,Coffee White,"['coffee', 'white']"
482,2600166,f,Bread Fruit,"['bread', 'fruit']"
483,8567235,b,Chocolate Milk,['chocolate milk']
484,7942869,f,"Cheese, Pasta, Cashew Nuts, Walnuts, Bolognese","['cheese', 'pasta', 'cashew nut', 'walnut', 'bolognese']"
485,3975984,b,Coffee Black,['coffee black']
486,9032404,f,Chocolate,['chocolate']
487,7172079,f,"Soup Vegetable, Chocolate, Bread Wholemeal","['soup', 'vegetable', 'chocolate', 'bread', 'wholemeal']"
488,879074,w,Water,['water']
489,4061186,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
490,1469084,b,Smoothie,['smoothie']
491,4174075,f,Burger Patty No Bun,"['no bun', 'burger']"
492,8995241,w,Water,['water']
493,216590,f,"Pumpkin Overnight Oats, Fresh Blueberries","['overnight oat', 'pumpkin', 'fresh', 'blueberry']"
494,1487965,f,"Spinach Salad, Chicken Curry, Sweet Potato","['spinach salad', 'chicken curry', 'sweet potato']"
495,28059,w,Water,['water']
496,7469701,w,Water,['water']
497,1842136,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
498,4149069,f,"Apple Chia Seed Oatmeal, Peanut Butter, Almond Milk","['chia seed', 'apple', 'oatmeal', 'peanut butter', 'almond milk']"
499,8444157,w,Water,['water']
500,7247337,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
501,5627596,m,Omega Supplement,"['omega', 'supplement']"
502,1809157,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
503,3598599,m,Hydrolyzed Collagen,['collagen']
504,5678576,b,"Smoothie, Coconut Milk, Spinach, Dates, Cacao, Hemp Hearts, Sunflower Seed Butter","['smoothie', 'coconut milk', 'spinach', 'date', 'cacao', 'hemp heart', 'sunflower seed', 'butter']"
505,8399581,w,Water,['water']
506,6144664,f,Sweet Potato,['sweet potato']
507,8080975,f,"Pumpkin Overnight Oats, Fresh Blueberries","['overnight oat', 'pumpkin', 'fresh', 'blueberry']"
508,2132214,w,Water,['water']
509,1924887,f,"White Fish, Broccoli","['white', 'fish', 'broccoli']"
510,587289,w,Water,['water']
511,1500629,w,Water,['water']
512,4899993,w,Water,['water']
513,8369047,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
514,8244902,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
515,938276,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
516,6971986,m,Omega Supplement,"['omega', 'supplement']"
517,2883804,w,Water,['water']
518,5052608,w,Water,['water']
519,2503780,b,"Smoothie, Coconut Milk, Spinach, Dates, Hemp Hearts, Sunflower Seed Butter, Pumpkin","['smoothie', 'coconut milk', 'spinach', 'date', 'hemp heart', 'sunflower seed', 'butter', 'pumpkin']"
520,491786,m,Hydrolyzed Collagen,['collagen']
521,6914173,b,Coffee,['coffee']
522,1726387,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
523,8543983,f,"Spinach Salad, Chicken, Avocado, Olive Oil, Mushrooms, Salt","['spinach salad', 'chicken', 'avocado', 'olive oil', 'mushroom', 'salt']"
524,8465595,w,Water,['water']
525,4792173,w,Water,['water']
526,1076059,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
527,6851213,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
528,4276715,f,"Jasmine Rice, Sweet Potato, Curry, Chickpea, Avocado","['jasmine rice', 'sweet potato', 'curry', 'chickpea', 'avocado']"
529,3935810,w,Water,['water']
530,1146871,w,Water,['water']
531,9199744,w,Water,['water']
532,4256923,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
533,8756893,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
534,297535,f,"Buckwheat Crepes, Fresh Blueberries, Sunbutter","['buckwheat', 'crepe', 'fresh', 'blueberry', 'sunbutter']"
535,198209,m,Omega Supplement,"['omega', 'supplement']"
536,2268195,b,Coffee,['coffee']
537,3310696,m,Hydrolyzed Collagen,['collagen']
538,2590021,w,Water,['water']
539,7632391,f,"Spinach Salad, Avocado, Mushrooms, Chicken, Olive Oil","['spinach salad', 'avocado', 'mushroom', 'chicken', 'olive oil']"
540,6321565,w,Water,['water']
541,7053375,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
542,6854960,w,Water,['water']
543,5757265,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
544,9178527,f,"Pork Sausage, Broccoli","['pork sausage', 'broccoli']"
545,3079127,f,"Strawberries, Blueberries","['strawberry', 'blueberry']"
546,9427287,w,Water,['water']
547,336163,f,Walnuts,['walnut']
548,1070571,w,Water,['water']
549,9483746,w,Water,['water']
550,4862581,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
551,2984467,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
552,1644417,w,Water,['water']
553,6722111,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
554,3504766,m,Omega Supplement,"['omega', 'supplement']"
555,7074570,b,Coffee,['coffee']
556,5464161,m,Hydrolyzed Collagen,['collagen']
557,9430684,f,"Spinach Salad, Mushrooms, Avocado, Chicken, Olive Oil","['spinach salad', 'mushroom', 'avocado', 'chicken', 'olive oil']"
558,3289515,w,Water,['water']
559,759859,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
560,4744789,w,Water,['water']
561,3809943,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
562,750440,f,"Quinoa Pasta, Tomato Sauce, Chicken, Avocado","['quinoa', 'pasta', 'tomato sauce', 'chicken', 'avocado']"
563,7268752,f,"Strawberries, Fresh Blueberries","['strawberry', 'fresh', 'blueberry']"
564,8183114,w,Water,['water']
565,920500,f,"Walnuts, Sunflower Seeds, Pumpkin Seeds, Dark Chocolate Chips, Medjool Dates","['walnut', 'sunflower seed', 'pumpkin seed', 'dark chocolate', 'chip', 'date']"
566,1175007,w,Water,['water']
567,1581835,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
568,9471361,m,Iron Supplement,"['iron', 'supplement']"
569,9317870,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
570,5553955,f,"Buckwheat Bread, Eggs, Blueberry Strawberry Sauce, Sunbutter","['buckwheat', 'bread', 'egg', 'blueberry', 'strawberry', 'sauce', 'sunbutter']"
571,1130391,m,Omega Supplement,"['omega', 'supplement']"
572,1605008,m,Hydrolyzed Collagen,['collagen']
573,1926659,b,Coffee,['coffee']
574,9419958,f,"White Fish, Avocado","['white', 'fish', 'avocado']"
575,251022,w,Water,['water']
576,249865,w,Water,['water']
577,9852683,f,"Chickpea, Sweet Potato, Curry","['chickpea', 'sweet potato', 'curry']"
578,3016019,f,Frozen Dark Sweet Cherries,"['frozen', 'dark', 'sweet', 'cherry']"
579,9421948,w,Water,['water']
580,3505018,f,"Avocado, Sweet Potato, Spinach Salad, Curry, Chickpea, Potato","['avocado', 'sweet potato', 'spinach salad', 'curry', 'chickpea', 'potato']"
581,994879,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
582,6833410,w,Water,['water']
583,1839040,w,Water,['water']
584,4144084,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
585,3181573,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
586,6286850,w,Water,['water']
587,9599166,f,"Avocado, Buckwheat Bread, Eggs","['avocado', 'buckwheat', 'bread', 'egg']"
588,9292589,m,Omega Supplement,"['omega', 'supplement']"
589,9518828,b,Coffee,['coffee']
590,778564,m,Hydrolyzed Collagen,['collagen']
591,7349178,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
592,5042353,f,"Spinach Salad, Avocado, Mushrooms, Olive Oil, Sweet Potato, Chickpea, Curry","['spinach salad', 'avocado', 'mushroom', 'olive oil', 'sweet potato', 'chickpea', 'curry']"
593,4915055,w,Water,['water']
594,8200462,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
595,3986882,w,Water,['water']
596,7737495,b,"Smoothie, Hemp Hearts, Dates, Coconut Milk, Spinach, Sunflower Seed Butter, Pumpkin","['smoothie', 'hemp heart', 'date', 'coconut milk', 'spinach', 'sunflower seed', 'butter', 'pumpkin']"
597,4998463,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
598,2064442,f,"Quinoa Pasta, Tomato Sauce, Ground Beef","['quinoa', 'pasta', 'tomato sauce', 'ground beef']"
599,6912955,f,"Walnuts, Medjool Dates, Dark Chocolate Chips, Sunflower Seeds, Pumpkin Seeds","['walnut', 'date', 'dark chocolate', 'chip', 'sunflower seed', 'pumpkin seed']"
600,2466047,w,Water,['water']
601,5805030,w,Water,['water']
602,2931304,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
603,6477227,f,"Oat Chia Crepes, Blueberry Strawberry Sauce, Sunbutter","['oat', 'chia', 'crepe', 'blueberry', 'strawberry', 'sauce', 'sunbutter']"
604,9678246,b,Coffee,['coffee']
605,2429162,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
606,8488529,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
607,3793384,f,"Beef Broth, Mushrooms","['beef', 'mushroom']"
608,8425215,b,Spinach,['spinach']
609,7292839,f,"Pumpkin Overnight Oats, Strawberries","['overnight oat', 'pumpkin', 'strawberry']"
610,9711258,w,Water,['water']
611,6146291,w,Water With Lemon,['water lemon']
612,3339403,w,Water,['water']
613,3986928,f,"Potato, Peas, Beef","['potato', 'pea', 'beef']"
614,6815063,m,Omega Supplement,"['omega', 'supplement']"
615,6780465,w,Water,['water']
616,8089835,w,Water,['water']
617,9029073,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
618,4700492,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
619,3698170,m,"Omega Supplement, Multivitamin, Probiotic","['omega', 'supplement', 'multivitamin', 'probiotic']"
620,1937879,b,Coffee,['coffee']
621,9211057,m,Hydrolyzed Collagen,['collagen']
622,1774158,w,Water,['water']
623,3288362,f,"Spinach Salad, Mushrooms, Olive Oil, Chicken, Avocado","['spinach salad', 'mushroom', 'olive oil', 'chicken', 'avocado']"
624,7825384,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
625,425480,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
626,6472881,f,"Chicken, Peas","['chicken', 'pea']"
627,3947008,w,Water,['water']
628,6861133,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
629,3262929,w,Water,['water']
630,4649772,w,Water,['water']
631,2790193,w,"Water With Apple Cider Vinegar, Water","['apple cider vinegar', 'water', 'water']"
632,849801,m,"Iron Supplement, Multivitamin, Probiotic","['iron', 'supplement', 'multivitamin', 'probiotic']"
633,728826,f,"Apple Chia Seed Oatmeal, Almond Milk, Sunbutter","['chia seed', 'apple', 'oatmeal', 'almond milk', 'sunbutter']"
634,8930092,f,"Apple Chia Seed Oatmeal, Almond Milk, Sunbutter","['chia seed', 'apple', 'oatmeal', 'almond milk', 'sunbutter']"
635,9628002,b,Coffee,['coffee']
636,5456064,m,Hydrolyzed Collagen,['collagen']
637,4683380,w,Water,['water']
638,4020630,f,"Spinach Salad, Ground Beef, Tomato Sauce, Avocado, Olive Oil","['spinach salad', 'ground beef', 'tomato sauce', 'avocado', 'olive oil']"
639,8271213,w,Water,['water']
640,7469007,w,Water,['water']
641,3906980,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
642,2593893,f,"Broccoli, Trout, Jasmine Rice","['broccoli', 'trout', 'jasmine rice']"
643,4999923,w,Water,['water']
644,4173606,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
645,905526,w,Water,['water']
646,9191596,w,Water,['water']
647,2242826,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
648,6216781,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
649,2614416,w,Water,['water']
650,4754141,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
651,8528754,m,Omega Supplement,"['omega', 'supplement']"
652,3883050,w,Water,['water']
653,6645180,f,"Spinach Salad, Trout, Avocado, Olive Oil","['spinach salad', 'trout', 'avocado', 'olive oil']"
654,1619097,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
655,8728261,b,Green Tea,['green tea']
656,6287210,m,Hydrolyzed Collagen,['collagen']
657,8936459,f,"Frozen Banana, Almond Milk","['frozen', 'banana', 'almond milk']"
658,8046657,b,Cacao,['cacao']
659,1809252,w,Water,['water']
660,3731163,w,Water,['water']
661,8409806,f,"Walnuts, Coconut, Chopped Dates, Sunflower Seeds, Pumpkin Seeds, Dark Chocolate Chips","['walnut', 'coconut', 'chopped', 'date', 'sunflower seed', 'pumpkin seed', 'dark chocolate', 'chip']"
662,6281650,w,Water,['water']
663,2496245,w,Water,['water']
664,5366142,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
665,7401067,f,"Buckwheat Pancakes, Blueberry Strawberry Sauce, Sunbutter","['buckwheat', 'pancake', 'blueberry', 'strawberry', 'sauce', 'sunbutter']"
666,785835,m,"Multivitamin, Probiotic, Omega Supplement","['multivitamin', 'probiotic', 'omega', 'supplement']"
667,918049,b,Coffee,['coffee']
668,5185686,m,Hydrolyzed Collagen,['collagen']
669,4844939,w,Water,['water']
670,3217906,f,"Spinach Salad, Avocado, Trout, Olive Oil","['spinach salad', 'avocado', 'trout', 'olive oil']"
671,6149046,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
672,319081,f,Matcha Cacao Nib Macaroons,"['cacao nib', 'matcha']"
673,4649512,w,Water,['water']
674,8549024,w,Water,['water']
675,5689149,f,"Parsnip, Peas, Ground Turkey","['parsnip', 'pea', 'ground turkey']"
676,6730789,f,"Walnuts, Chopped Dates, Sunflower Seeds, Pumpkin Seeds","['walnut', 'chopped', 'date', 'sunflower seed', 'pumpkin seed']"
677,9804237,w,Water,['water']
678,6039018,w,Water,['water']
679,7417177,w,Water,['water']
680,8719150,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
681,9082716,f,"Buckwheat Bread, Eggs, Blueberry Strawberry Sauce","['buckwheat', 'bread', 'egg', 'blueberry', 'strawberry', 'sauce']"
682,4983182,f,Sunbutter,['sunbutter']
683,7609527,m,"Multivitamin, Probiotic, Omega Supplement","['multivitamin', 'probiotic', 'omega', 'supplement']"
684,1222578,b,Coffee,['coffee']
685,4535617,m,Hydrolyzed Collagen,['collagen']
686,3993332,w,Water,['water']
687,2505496,f,"Spinach Salad, Chicken, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach salad', 'chicken', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
688,2483289,w,Water,['water']
689,6385374,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
690,8496796,f,Oat Date Seed Bar,"['oat', 'date', 'seed', 'bar']"
691,8154663,f,"Sweet Potato, Turkey Sausage, Broccoli, Peas","['sweet potato', 'turkey sausage', 'broccoli', 'pea']"
692,5057368,w,Water,['water']
693,6675063,w,Water,['water']
694,7665834,f,"Eggs, Cauliflower, Asparagus, Avocado","['egg', 'cauliflower', 'asparagus', 'avocado']"
695,7592066,m,"Omega Supplement, Multivitamin, Probiotic, Hydrolyzed Collagen","['omega', 'supplement', 'multivitamin', 'probiotic', 'collagen']"
696,4875802,b,Coffee,['coffee']
697,5423485,w,Water,['water']
698,1165895,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
699,3764105,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
700,2287851,f,Apple Chia Seed Oatmeal,"['chia seed', 'apple', 'oatmeal']"
701,9143636,f,"Spinach Salad, Mushrooms, Ground Turkey, Parsnip, Avocado, Olive Oil","['spinach salad', 'mushroom', 'ground turkey', 'parsnip', 'avocado', 'olive oil']"
702,1715514,w,Water,['water']
703,9455985,f,"Buckwheat Bread, Avocado","['buckwheat', 'bread', 'avocado']"
704,1683376,m,Omega Supplement,"['omega', 'supplement']"
705,2375271,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
706,4038721,f,"Jasmine Rice, Broccoli, Beef, Mushrooms, Onions","['jasmine rice', 'broccoli', 'beef', 'mushroom', 'onion']"
707,8987107,w,Water,['water']
708,66116,f,Popcorn,['popcorn']
709,9638886,w,Water,['water']
710,8921030,w,Water,['water']
711,6408999,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
712,4250680,b,Coffee,['coffee']
713,391870,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
714,5886271,f,"Buckwheat Crepes, Sunbutter, Blueberry Strawberry Sauce","['buckwheat', 'crepe', 'sunbutter', 'blueberry', 'strawberry', 'sauce']"
715,6247600,w,Water,['water']
716,5117406,f,Cantaloupe,['cantaloupe']
717,868007,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
718,5211490,f,"Sweet Potato, Eggs, Bacon","['sweet potato', 'egg', 'bacon']"
719,3338647,f,"Pumpkin Overnight Oats, Fresh Blueberries, Strawberries","['overnight oat', 'pumpkin', 'fresh', 'blueberry', 'strawberry']"
720,2955822,f,Almond Milk,['almond milk']
721,229375,b,Almond Milk,['almond milk']
722,9242126,b,Almond Milk,['almond milk']
723,7115754,f,"Pork Sausage, Beans, Mushrooms, Beef","['pork sausage', 'bean', 'mushroom', 'beef']"
724,9474271,w,Water,['water']
725,425773,f,Strawberries,['strawberry']
726,7768643,w,Water,['water']
727,300239,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
728,8758753,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
729,4795030,m,"Omega Supplement, Multivitamin, Probiotic, Hydrolyzed Collagen","['omega', 'supplement', 'multivitamin', 'probiotic', 'collagen']"
730,623719,b,Coffee,['coffee']
731,1383993,w,Water,['water']
732,1878922,w,Water,['water']
733,2639676,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
734,4082644,f,"Spinach Salad, Ground Turkey, Avocado, Olive Oil","['spinach salad', 'ground turkey', 'avocado', 'olive oil']"
735,6841144,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
736,8734179,f,"Beef, Asparagus, Potato, Olive Oil","['beef', 'asparagus', 'potato', 'olive oil']"
737,2138047,w,Water,['water']
738,8832158,w,Water,['water']
739,4523522,w,Water,['water']
740,1502901,w,Water,['water']
741,6959347,f,"Buckwheat Pancakes, Sunbutter, Strawberry Blueberry Sauce","['buckwheat', 'pancake', 'sunbutter', 'strawberry blueberry', 'sauce']"
742,8378338,m,"Multivitamin, Probiotic, Omega Supplement","['multivitamin', 'probiotic', 'omega', 'supplement']"
743,1917868,w,Water,['water']
744,7036006,w,Water,['water']
745,1629185,f,"Spinach Salad, Ground Turkey, Avocado, Olive Oil","['spinach salad', 'ground turkey', 'avocado', 'olive oil']"
746,8003797,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
747,3615628,f,Coconut Cacao Nib Matcha Bite,"['cacao nib', 'coconut', 'matcha', 'bite']"
748,8924463,f,"Quinoa Pasta, Tomato Sauce, Turkey Sausage, Avocado","['quinoa', 'pasta', 'tomato sauce', 'turkey sausage', 'avocado']"
749,7387741,w,Water,['water']
750,3299903,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
751,6764863,f,Sorbet,[]
752,1322769,w,Water,['water']
753,4053406,w,Water,['water']
754,5300272,w,Water,['water']
755,4822218,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
756,4968973,f,"Buckwheat Bread, Eggs, Strawberry Blueberry Sauce","['buckwheat', 'bread', 'egg', 'strawberry blueberry', 'sauce']"
757,5252627,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
758,5627530,w,Water,['water']
759,5003612,b,Coffee,['coffee']
760,6843585,w,Water,['water']
761,8781978,f,"Spinach Salad, Veggie Burger, Avocado, Sunflower Seeds, Olive Oil","['spinach salad', 'veggie burger', 'avocado', 'sunflower seed', 'olive oil']"
